"lakeid","year4","gearid","effort","spname","total_caught"
"TR",2000,"ELFISH",3.0000,"JOHNNYDARTER",5.0000
"TR",2000,"FYKNET",6.0000,"JOHNNYDARTER",2.0000
"TR",2000,"VGN038",2.0000,"LAKETROUT",1.1294
"TR",2000,"VGN064",2.0000,"LAKEWHITEFISH",4.1597
"TR",2000,"VGN089",2.0000,"LAKEWHITEFISH",3.0025
"TR",2000,"BSEINE",12.0000,"LARGEMOUTHBASS",6.0000
"TR",2000,"FYKNET",6.0000,"LARGEMOUTHBASS",3.0000
"TR",2000,"ELFISH",3.0000,"LOGPERCH",11.0000
"TR",2000,"BSEINE",12.0000,"MIMICSHINER",133.0000
"TR",2000,"ELFISH",3.0000,"MIMICSHINER",262.0000
"TR",2000,"FYKNET",6.0000,"MIMICSHINER",1215.0000
"TR",2000,"BSEINE",12.0000,"MOTTLEDSCULPIN",2.0000
"TR",2000,"FYKNET",6.0000,"MOTTLEDSCULPIN",1.0000
"TR",2000,"ELFISH",3.0000,"PUMPKINSEED",7.0000
"TR",2000,"FYKNET",6.0000,"PUMPKINSEED",7.0000
"TR",2000,"BSEINE",12.0000,"ROCKBASS",4.0000
"TR",2000,"ELFISH",3.0000,"ROCKBASS",5.0000
"TR",2000,"FYKNET",6.0000,"ROCKBASS",32.0000
"TR",2000,"BSEINE",12.0000,"ROSYFACESHINER",5.0000
"TR",2000,"ELFISH",3.0000,"SMALLMOUTHBASS",3.0000
"TR",2000,"FYKNET",6.0000,"SMALLMOUTHBASS",27.0000
"TR",2000,"TRAMML",2.0000,"SMALLMOUTHBASS",3.0000
"TR",2000,"BSEINE",12.0000,"TROUTPERCH",16.0000
"TR",2000,"ELFISH",3.0000,"TROUTPERCH",18.0000
"TR",2000,"ELFISH",3.0000,"WALLEYE",49.0000
"TR",2000,"TRAMML",2.0000,"WALLEYE",3.0000
"TR",2000,"VGN064",2.0000,"WALLEYE",5.2630
"TR",2000,"BSEINE",12.0000,"WHITESUCKER",11.0000
"TR",2000,"ELFISH",3.0000,"WHITESUCKER",5.0000
"TR",2000,"FYKNET",6.0000,"WHITESUCKER",3.0000
"TR",2000,"TRAMML",2.0000,"WHITESUCKER",2.0000
"TR",2000,"BSEINE",12.0000,"YELLOWPERCH",422.0000
"TR",2000,"ELFISH",3.0000,"YELLOWPERCH",49.0000
"TR",2000,"FYKNET",6.0000,"YELLOWPERCH",117.0000
"TR",2000,"TRAMML",2.0000,"YELLOWPERCH",1.0000
"TR",2001,"FYKNET",6.0000,"BLUEGILL",1.0000
"TR",2001,"BSEINE",12.0000,"BLUNTNOSEMINNOW",1126.0000
"TR",2001,"FYKNET",6.0000,"BLUNTNOSEMINNOW",1.0000
"TR",2001,"VGN025",2.0000,"CISCO",2.0104
"TR",2001,"VGN032",2.0000,"CISCO",76.2637
"TR",2001,"VGN038",2.0000,"CISCO",4.9929
"TR",2001,"VGN051",2.0000,"CISCO",1.9980
"TR",2001,"BSEINE",12.0000,"COMMONSHINER",7.0000
"TR",2001,"FYKNET",6.0000,"IOWADARTER",1.0000
"TR",2001,"BSEINE",12.0000,"JOHNNYDARTER",5.0000
"TR",2001,"VGN019",2.0000,"LAKETROUT",1.0071
"TR",2001,"VGN038",2.0000,"LAKETROUT",0.9950
"TR",2001,"VGN064",2.0000,"LAKEWHITEFISH",1.0345
"TR",2001,"VGN089",2.0000,"LAKEWHITEFISH",0.9689
"TR",2001,"BSEINE",12.0000,"LARGEMOUTHBASS",1.0000
"TR",2001,"FYKNET",6.0000,"LARGEMOUTHBASS",5.0000
"TR",2001,"BSEINE",12.0000,"LOGPERCH",3.0000
"TR",2001,"BSEINE",12.0000,"MIMICSHINER",121.0000
"TR",2001,"ELFISH",3.0000,"MIMICSHINER",163.0000
"TR",2001,"FYKNET",6.0000,"MIMICSHINER",2533.0000
"TR",2001,"BSEINE",12.0000,"MOTTLEDSCULPIN",1.0000
"TR",2001,"BSEINE",12.0000,"PUMPKINSEED",2.0000
"TR",2001,"FYKNET",6.0000,"PUMPKINSEED",1.0000
"TR",2001,"BSEINE",12.0000,"ROCKBASS",6.0000
"TR",2001,"ELFISH",3.0000,"ROCKBASS",1.0000
"TR",2001,"FYKNET",6.0000,"ROCKBASS",12.0000
"TR",2001,"TRAMML",2.0000,"ROCKBASS",1.0000
"TR",2001,"BSEINE",12.0000,"ROSYFACESHINER",5.0000
"TR",2001,"BSEINE",12.0000,"SMALLMOUTHBASS",4.0000
"TR",2001,"ELFISH",3.0000,"SMALLMOUTHBASS",4.0000
"TR",2001,"FYKNET",6.0000,"SMALLMOUTHBASS",22.0000
"TR",2001,"TRAMML",2.0000,"SMALLMOUTHBASS",1.0000
"TR",2001,"BSEINE",12.0000,"TROUTPERCH",42.0000
"TR",2001,"ELFISH",3.0000,"TROUTPERCH",2.0000
"TR",2001,"BSEINE",12.0000,"WALLEYE",4.0000
"TR",2001,"ELFISH",3.0000,"WALLEYE",18.0000
"TR",2001,"TRAMML",2.0000,"WALLEYE",1.0000
"TR",2001,"VGN019",2.0000,"WALLEYE",1.0071
"TR",2001,"VGN064",2.0000,"WALLEYE",1.9528
"TR",2001,"BSEINE",12.0000,"WHITESUCKER",4.0000
"TR",2001,"ELFISH",3.0000,"WHITESUCKER",3.0000
"TR",2001,"TRAMML",2.0000,"WHITESUCKER",4.0000
"TR",2001,"BSEINE",12.0000,"YELLOWPERCH",226.0000
"TR",2001,"CRAYTR",18.0000,"YELLOWPERCH",1.0000
"TR",2001,"ELFISH",3.0000,"YELLOWPERCH",10.0000
"TR",2001,"FYKNET",6.0000,"YELLOWPERCH",183.0000
"TR",2001,"TRAMML",2.0000,"YELLOWPERCH",3.0000
"TR",2001,"VGN019",2.0000,"YELLOWPERCH",1.0011
"TR",2002,"FYKNET",6.0000,"BLACKCHINSHINER",5.0000
"TR",2002,"BSEINE",12.0000,"BLACKCRAPPIE",1.0000
"TR",2002,"FYKNET",6.0000,"BLACKCRAPPIE",4.0000
"TR",2002,"FYKNET",6.0000,"BLACKNOSESHINER",1.0000
"TR",2002,"FYKNET",6.0000,"BLUEGILL",2.0000
"TR",2002,"BSEINE",12.0000,"BLUNTNOSEMINNOW",7.0000
"TR",2002,"FYKNET",6.0000,"BLUNTNOSEMINNOW",1.0000
"TR",2002,"VGN025",2.0000,"CISCO",406.6785
"TR",2002,"VGN032",2.0000,"CISCO",76.5861
"TR",2002,"VGN051",2.0000,"CISCO",0.8756
"TR",2002,"BSEINE",12.0000,"COMMONSHINER",3.0000
"TR",2002,"ELFISH",3.0000,"COMMONSHINER",1.0000
"TR",2002,"ELFISH",3.0000,"FANTAILDARTER",1.0000
"TR",2002,"TRAMML",2.0000,"GREATERREDHORSE",1.0000
"TR",2002,"FYKNET",6.0000,"IOWADARTER",1.0000
"TR",2002,"BSEINE",12.0000,"JOHNNYDARTER",4.0000
"TR",2002,"ELFISH",3.0000,"JOHNNYDARTER",2.0000
"TR",2002,"FYKNET",6.0000,"JOHNNYDARTER",2.0000
"TR",2002,"VGN064",2.0000,"LAKETROUT",0.8205
"TR",2002,"VGN064",2.0000,"LAKEWHITEFISH",3.0632
"TR",2002,"VGN089",2.0000,"LAKEWHITEFISH",3.1604
"TR",2002,"BSEINE",12.0000,"LARGEMOUTHBASS",5.0000
"TR",2002,"FYKNET",6.0000,"LARGEMOUTHBASS",10.0000
"TR",2002,"BSEINE",12.0000,"LARVALFISH",1.0000
"TR",2002,"BSEINE",12.0000,"LOGPERCH",1.0000
"TR",2002,"ELFISH",3.0000,"LOGPERCH",2.0000
"TR",2002,"BSEINE",12.0000,"MIMICSHINER",15.0000
"TR",2002,"ELFISH",3.0000,"MIMICSHINER",36.0000
"TR",2002,"FYKNET",6.0000,"MIMICSHINER",2346.0000
"TR",2002,"BSEINE",12.0000,"MOTTLEDSCULPIN",2.0000
"TR",2002,"ELFISH",3.0000,"PUMPKINSEED",4.0000
"TR",2002,"FYKNET",6.0000,"PUMPKINSEED",3.0000
"TR",2002,"CRAYTR",18.0000,"ROCKBASS",1.0000
"TR",2002,"FYKNET",6.0000,"ROCKBASS",59.0000
"TR",2002,"TRAMML",2.0000,"ROCKBASS",5.0000
"TR",2002,"BSEINE",12.0000,"ROSYFACESHINER",3.0000
"TR",2002,"BSEINE",12.0000,"SMALLMOUTHBASS",10.0000
"TR",2002,"ELFISH",3.0000,"SMALLMOUTHBASS",10.0000
"TR",2002,"FYKNET",6.0000,"SMALLMOUTHBASS",477.0000
"TR",2002,"BSEINE",12.0000,"TROUTPERCH",9.0000
"TR",2002,"ELFISH",3.0000,"TROUTPERCH",1.0000
"TR",2002,"BSEINE",12.0000,"WALLEYE",1.0000
"TR",2002,"ELFISH",3.0000,"WALLEYE",16.0000
"TR",2002,"FYKNET",6.0000,"WALLEYE",1.0000
"TR",2002,"TRAMML",2.0000,"WALLEYE",2.0000
"TR",2002,"VGN064",2.0000,"WALLEYE",4.5948
"TR",2002,"VGN089",2.0000,"WALLEYE",1.5238
"TR",2002,"ELFISH",3.0000,"WHITESUCKER",1.0000
"TR",2002,"FYKNET",6.0000,"WHITESUCKER",1.0000
"TR",2002,"TRAMML",2.0000,"WHITESUCKER",3.0000
"TR",2002,"BSEINE",12.0000,"YELLOWPERCH",162.0000
"TR",2002,"ELFISH",3.0000,"YELLOWPERCH",12.0000
"TR",2002,"FYKNET",6.0000,"YELLOWPERCH",1851.0000
"TR",2003,"BSEINE",12.0000,"BLACKCRAPPIE",1.0000
"TR",2003,"ELFISH",3.0000,"BLACKCRAPPIE",3.0000
"TR",2003,"FYKNET",6.0000,"BLUEGILL",1.0000
"TR",2003,"BSEINE",12.0000,"BLUNTNOSEMINNOW",2.0000
"TR",2003,"FYKNET",6.0000,"BLUNTNOSEMINNOW",41.0000
"TR",2003,"FYKNET",6.0000,"BROOKSTICKLEBACK",1.0000
"TR",2003,"VGN019",2.0000,"CISCO",1.0380
"TR",2003,"VGN025",2.0000,"CISCO",8.8780
"TR",2003,"VGN032",2.0000,"CISCO",27.4532
"TR",2003,"VGN038",2.0000,"CISCO",53.9321
"TR",2003,"ELFISH",3.0000,"COMMONSHINER",1.0000
"TR",2003,"FYKNET",6.0000,"GOLDENSHINER",23.0000
"TR",2003,"FYKNET",6.0000,"IOWADARTER",2.0000
"TR",2003,"BSEINE",12.0000,"JOHNNYDARTER",1.0000
"TR",2003,"FYKNET",6.0000,"JOHNNYDARTER",1.0000
"TR",2003,"VGN032",2.0000,"LAKETROUT",1.1374
"TR",2003,"VGN038",2.0000,"LAKETROUT",1.3498
"TR",2003,"VGN064",2.0000,"LAKETROUT",1.0874
"TR",2003,"VGN089",2.0000,"LAKETROUT",1.3201
"TR",2003,"VGN051",2.0000,"LAKEWHITEFISH",1.3393
"TR",2003,"VGN064",2.0000,"LAKEWHITEFISH",4.3497
"TR",2003,"VGN089",2.0000,"LAKEWHITEFISH",2.3811
"TR",2003,"FYKNET",6.0000,"LARGEMOUTHBASS",14.0000
"TR",2003,"ELFISH",3.0000,"LOGPERCH",8.0000
"TR",2003,"BSEINE",12.0000,"MIMICSHINER",109.0000
"TR",2003,"ELFISH",3.0000,"MIMICSHINER",389.0000
"TR",2003,"FYKNET",6.0000,"MIMICSHINER",2369.0000
"TR",2003,"BSEINE",12.0000,"MOTTLEDSCULPIN",2.0000
"TR",2003,"FYKNET",6.0000,"MOTTLEDSCULPIN",1.0000
"TR",2003,"ELFISH",3.0000,"MUSKYPIKEHYBRID",1.0000
"TR",2003,"BSEINE",12.0000,"ROCKBASS",1.0000
"TR",2003,"ELFISH",3.0000,"ROCKBASS",1.0000
"TR",2003,"FYKNET",6.0000,"ROCKBASS",13.0000
"TR",2003,"TRAMML",2.0000,"ROCKBASS",5.0000
"TR",2003,"BSEINE",12.0000,"ROSYFACESHINER",10.0000
"TR",2003,"BSEINE",12.0000,"SMALLMOUTHBASS",2.0000
"TR",2003,"ELFISH",3.0000,"SMALLMOUTHBASS",6.0000
"TR",2003,"FYKNET",6.0000,"SMALLMOUTHBASS",29.0000
"TR",2003,"TRAMML",2.0000,"SMALLMOUTHBASS",2.0000
"TR",2003,"BSEINE",12.0000,"TROUTPERCH",15.0000
"TR",2003,"BSEINE",12.0000,"WALLEYE",2.0000
"TR",2003,"ELFISH",3.0000,"WALLEYE",31.0000
"TR",2003,"FYKNET",6.0000,"WALLEYE",18.0000
"TR",2003,"TRAMML",2.0000,"WALLEYE",3.0000
"TR",2003,"VGN038",2.0000,"WALLEYE",1.1391
"TR",2003,"VGN089",2.0000,"WALLEYE",1.0610
"TR",2003,"FYKNET",6.0000,"WHITESUCKER",5.0000
"TR",2003,"TRAMML",2.0000,"WHITESUCKER",3.0000
"TR",2003,"BSEINE",12.0000,"YELLOWPERCH",143.0000
"TR",2003,"ELFISH",3.0000,"YELLOWPERCH",14.0000
"TR",2003,"FYKNET",6.0000,"YELLOWPERCH",280.0000
"TR",2004,"BSEINE",12.0000,"BLACKNOSESHINER",33.0000
"TR",2004,"FYKNET",6.0000,"BLUEGILL",3.0000
"TR",2004,"BSEINE",12.0000,"BLUNTNOSEMINNOW",3.0000
"TR",2004,"VGN019",2.0000,"CISCO",3.0939
"TR",2004,"VGN025",2.0000,"CISCO",34.2045
"TR",2004,"VGN032",2.0000,"CISCO",82.7493
"TR",2004,"VGN038",2.0000,"CISCO",90.4644
"TR",2004,"BSEINE",12.0000,"COMMONSHINER",1.0000
"TR",2004,"BSEINE",12.0000,"FINESCALEDACE",3.0000
"TR",2004,"BSEINE",12.0000,"IOWADARTER",2.0000
"TR",2004,"ELFISH",3.0000,"JOHNNYDARTER",3.0000
"TR",2004,"VGN038",2.0000,"LAKETROUT",1.1611
"TR",2004,"VGN089",2.0000,"LAKETROUT",0.8618
"TR",2004,"VGN064",2.0000,"LAKEWHITEFISH",0.8674
"TR",2004,"BSEINE",12.0000,"LARGEMOUTHBASS",23.0000
"TR",2004,"ELFISH",3.0000,"LARGEMOUTHBASS",1.0000
"TR",2004,"FYKNET",6.0000,"LARGEMOUTHBASS",24.0000
"TR",2004,"ELFISH",3.0000,"LOGPERCH",3.0000
"TR",2004,"BSEINE",12.0000,"MIMICSHINER",332.0000
"TR",2004,"ELFISH",3.0000,"MIMICSHINER",81.0000
"TR",2004,"FYKNET",6.0000,"MIMICSHINER",2792.0000
"TR",2004,"BSEINE",12.0000,"MOTTLEDSCULPIN",7.0000
"TR",2004,"FYKNET",6.0000,"PUMPKINSEED",2.0000
"TR",2004,"TRAMML",2.0000,"PUMPKINSEED",1.0000
"TR",2004,"BSEINE",12.0000,"ROCKBASS",3.0000
"TR",2004,"ELFISH",3.0000,"ROCKBASS",15.0000
"TR",2004,"FYKNET",6.0000,"ROCKBASS",44.0000
"TR",2004,"TRAMML",2.0000,"ROCKBASS",4.0000
"TR",2004,"BSEINE",12.0000,"ROSYFACESHINER",3.0000
"TR",2004,"ELFISH",3.0000,"SHORTHEADREDHORS",1.0000
"TR",2004,"TRAMML",2.0000,"SILVERREDHORSE",3.0000
"TR",2004,"BSEINE",12.0000,"SMALLMOUTHBASS",6.0000
"TR",2004,"ELFISH",3.0000,"SMALLMOUTHBASS",4.0000
"TR",2004,"FYKNET",6.0000,"SMALLMOUTHBASS",8.0000
"TR",2004,"BSEINE",12.0000,"TROUTPERCH",2.0000
"TR",2004,"ELFISH",3.0000,"TROUTPERCH",5.0000
"TR",2004,"BSEINE",12.0000,"UNIDMINNOW",3.0000
"TR",2004,"ELFISH",3.0000,"WALLEYE",21.0000
"TR",2004,"FYKNET",6.0000,"WALLEYE",1.0000
"TR",2004,"TRAMML",2.0000,"WALLEYE",4.0000
"TR",2004,"VGN038",2.0000,"WALLEYE",3.2020
"TR",2004,"VGN051",2.0000,"WALLEYE",2.0071
"TR",2004,"VGN064",2.0000,"WALLEYE",2.2346
"TR",2004,"VGN089",2.0000,"WALLEYE",0.8618
"TR",2004,"BSEINE",12.0000,"WHITESUCKER",37.0000
"TR",2004,"BSEINE",12.0000,"YELLOWPERCH",105.0000
"TR",2004,"ELFISH",3.0000,"YELLOWPERCH",12.0000
"TR",2004,"FYKNET",6.0000,"YELLOWPERCH",53.0000
"TR",2004,"TRAMML",2.0000,"YELLOWPERCH",1.0000
"TR",2005,"FYKNET",6.0000,"BLACKCRAPPIE",2.0000
"TR",2005,"BSEINE",12.0000,"BLACKNOSESHINER",1.0000
"TR",2005,"FYKNET",6.0000,"BLUEGILL",18.0000
"TR",2005,"BSEINE",12.0000,"BLUNTNOSEMINNOW",1.0000
"TR",2005,"ELFISH",3.0000,"BLUNTNOSEMINNOW",2.0000
"TR",2005,"FYKNET",6.0000,"BLUNTNOSEMINNOW",35.0000
"TR",2005,"VGN025",2.0000,"CISCO",1.2179
"TR",2005,"VGN032",2.0000,"CISCO",42.4539
"TR",2005,"VGN038",2.0000,"CISCO",185.0178
"TR",2005,"VGN051",2.0000,"CISCO",2.4294
"TR",2005,"VGN064",2.0000,"CISCO",2.3942
"TR",2005,"BSEINE",12.0000,"COMMONSHINER",10.0000
"TR",2005,"BSEINE",12.0000,"CREEKCHUB",1.0000
"TR",2005,"BSEINE",12.0000,"FANTAILDARTER",2.0000
"TR",2005,"BSEINE",12.0000,"HORNYHEADCHUB",2.0000
"TR",2005,"FYKNET",6.0000,"IOWADARTER",1.0000
"TR",2005,"FYKNET",6.0000,"JOHNNYDARTER",2.0000
"TR",2005,"VGN038",2.0000,"LAKETROUT",1.2698
"TR",2005,"VGN064",2.0000,"LAKETROUT",2.6258
"TR",2005,"VGN089",2.0000,"LAKETROUT",2.7293
"TR",2005,"VGN064",2.0000,"LAKEWHITEFISH",10.8132
"TR",2005,"VGN089",2.0000,"LAKEWHITEFISH",15.1933
"TR",2005,"BSEINE",12.0000,"LARGEMOUTHBASS",2.0000
"TR",2005,"FYKNET",6.0000,"LARGEMOUTHBASS",14.0000
"TR",2005,"BSEINE",12.0000,"LOGPERCH",1.0000
"TR",2005,"ELFISH",3.0000,"LOGPERCH",4.0000
"TR",2005,"FYKNET",6.0000,"LOGPERCH",2.0000
"TR",2005,"BSEINE",12.0000,"MIMICSHINER",28.0000
"TR",2005,"CRAYTR",18.0000,"MIMICSHINER",1.0000
"TR",2005,"ELFISH",3.0000,"MIMICSHINER",19.0000
"TR",2005,"FYKNET",6.0000,"MIMICSHINER",3286.0000
"TR",2005,"FYKNET",6.0000,"PUMPKINSEED",16.0000
"TR",2005,"BSEINE",12.0000,"ROCKBASS",3.0000
"TR",2005,"FYKNET",6.0000,"ROCKBASS",141.0000
"TR",2005,"TRAMML",2.0000,"ROCKBASS",5.0000
"TR",2005,"BSEINE",12.0000,"ROSYFACESHINER",1.0000
"TR",2005,"ELFISH",3.0000,"ROSYFACESHINER",9.0000
"TR",2005,"TRAMML",2.0000,"SHORTHEADREDHORS",1.0000
"TR",2005,"BSEINE",12.0000,"SMALLMOUTHBASS",12.0000
"TR",2005,"ELFISH",3.0000,"SMALLMOUTHBASS",5.0000
"TR",2005,"FYKNET",6.0000,"SMALLMOUTHBASS",146.0000
"TR",2005,"TRAMML",2.0000,"SMALLMOUTHBASS",2.0000
"TR",2005,"BSEINE",12.0000,"SPOTTAILSHINER",1.0000
"TR",2005,"BSEINE",12.0000,"TROUTPERCH",1.0000
"TR",2005,"ELFISH",3.0000,"TROUTPERCH",2.0000
"TR",2005,"FYKNET",6.0000,"UNIDDARTER",1.0000
"TR",2005,"BSEINE",12.0000,"WALLEYE",10.0000
"TR",2005,"ELFISH",3.0000,"WALLEYE",20.0000
"TR",2005,"FYKNET",6.0000,"WALLEYE",2.0000
"TR",2005,"TRAMML",2.0000,"WALLEYE",4.0000
"TR",2005,"VGN019",2.0000,"WALLEYE",2.8604
"TR",2005,"VGN064",2.0000,"WALLEYE",13.7490
"TR",2005,"VGN089",2.0000,"WALLEYE",2.7293
"TR",2005,"BSEINE",12.0000,"WHITESUCKER",1.0000
"TR",2005,"ELFISH",3.0000,"WHITESUCKER",2.0000
"TR",2005,"FYKNET",6.0000,"WHITESUCKER",1.0000
"TR",2005,"BSEINE",12.0000,"YELLOWPERCH",36.0000
"TR",2005,"ELFISH",3.0000,"YELLOWPERCH",2.0000
"TR",2005,"FYKNET",6.0000,"YELLOWPERCH",1439.0000
"TR",2005,"TRAMML",2.0000,"YELLOWPERCH",1.0000
"TR",2006,"FYKNET",6.0000,"BLACKCRAPPIE",1.0000
"TR",2006,"BSEINE",12.0000,"BLACKNOSESHINER",5.0000
"TR",2006,"ELFISH",3.0000,"BLACKNOSESHINER",1.0000
"TR",2006,"FYKNET",6.0000,"BLACKNOSESHINER",9.0000
"TR",2006,"ELFISH",3.0000,"BLUEGILL",6.0000
"TR",2006,"BSEINE",12.0000,"BLUNTNOSEMINNOW",3.0000
"TR",2006,"FYKNET",6.0000,"BLUNTNOSEMINNOW",6.0000
"TR",2006,"BSEINE",12.0000,"BROOKSTICKLEBACK",1.0000
"TR",2006,"VGN019",2.0000,"CISCO",4.3370
"TR",2006,"VGN025",2.0000,"CISCO",141.5928
"TR",2006,"VGN032",2.0000,"CISCO",124.6062
"TR",2006,"VGN038",2.0000,"CISCO",130.1737
"TR",2006,"VGN051",2.0000,"CISCO",2.0512
"TR",2006,"BSEINE",12.0000,"COMMONSHINER",27.0000
"TR",2006,"ELFISH",3.0000,"COMMONSHINER",8.0000
"TR",2006,"BSEINE",12.0000,"FATHEAD",2.0000
"TR",2006,"FYKNET",6.0000,"FATHEAD",5.0000
"TR",2006,"BSEINE",12.0000,"JOHNNYDARTER",14.0000
"TR",2006,"VGN032",2.0000,"LAKETROUT",3.6696
"TR",2006,"VGN051",2.0000,"LAKETROUT",3.2485
"TR",2006,"VGN064",2.0000,"LAKETROUT",2.0734
"TR",2006,"VGN089",2.0000,"LAKETROUT",2.1032
"TR",2006,"VGN064",2.0000,"LAKEWHITEFISH",3.1758
"TR",2006,"VGN089",2.0000,"LAKEWHITEFISH",6.2361
"TR",2006,"ELFISH",3.0000,"LARGEMOUTHBASS",3.0000
"TR",2006,"BSEINE",12.0000,"LOGPERCH",1.0000
"TR",2006,"ELFISH",3.0000,"LOGPERCH",10.0000
"TR",2006,"BSEINE",12.0000,"MIMICSHINER",120.0000
"TR",2006,"ELFISH",3.0000,"MIMICSHINER",196.0000
"TR",2006,"FYKNET",6.0000,"MIMICSHINER",55.0000
"TR",2006,"FYKNET",6.0000,"PUMPKINSEED",3.0000
"TR",2006,"BSEINE",12.0000,"ROCKBASS",2.0000
"TR",2006,"ELFISH",3.0000,"ROCKBASS",9.0000
"TR",2006,"FYKNET",6.0000,"ROCKBASS",19.0000
"TR",2006,"TRAMML",2.0000,"ROCKBASS",8.0000
"TR",2006,"BSEINE",12.0000,"ROSYFACESHINER",2.0000
"TR",2006,"BSEINE",12.0000,"SMALLMOUTHBASS",25.0000
"TR",2006,"ELFISH",3.0000,"SMALLMOUTHBASS",29.0000
"TR",2006,"FYKNET",6.0000,"SMALLMOUTHBASS",43.0000
"TR",2006,"TRAMML",2.0000,"SMALLMOUTHBASS",2.0000
"TR",2006,"BSEINE",12.0000,"TROUTPERCH",13.0000
"TR",2006,"ELFISH",3.0000,"TROUTPERCH",1.0000
"TR",2006,"FYKNET",6.0000,"TROUTPERCH",1.0000
"TR",2006,"FYKNET",6.0000,"UNIDMINNOW",1.0000
"TR",2006,"BSEINE",12.0000,"WALLEYE",6.0000
"TR",2006,"ELFISH",3.0000,"WALLEYE",27.0000
"TR",2006,"TRAMML",2.0000,"WALLEYE",1.0000
"TR",2006,"VGN032",2.0000,"WALLEYE",1.2018
"TR",2006,"VGN051",2.0000,"WALLEYE",4.3128
"TR",2006,"VGN064",2.0000,"WALLEYE",8.6223
"TR",2006,"VGN089",2.0000,"WALLEYE",8.3393
"TR",2006,"BSEINE",12.0000,"WHITESUCKER",3.0000
"TR",2006,"TRAMML",2.0000,"WHITESUCKER",1.0000
"TR",2006,"BSEINE",12.0000,"YELLOWPERCH",257.0000
"TR",2006,"ELFISH",3.0000,"YELLOWPERCH",65.0000
"TR",2006,"FYKNET",6.0000,"YELLOWPERCH",63.0000
"TR",2007,"BSEINE",12.0000,"BLACKNOSESHINER",36.0000
"TR",2007,"FYKNET",6.0000,"BLACKNOSESHINER",14.0000
"TR",2007,"ELFISH",3.0000,"BLUEGILL",1.0000
"TR",2007,"ELFISH",3.0000,"BLUNTNOSEMINNOW",2.0000
"TR",2007,"FYKNET",6.0000,"BLUNTNOSEMINNOW",9.0000
"TR",2007,"VGN019",2.0000,"CISCO",2.1393
"TR",2007,"VGN025",2.0000,"CISCO",31.9065
"TR",2007,"VGN032",2.0000,"CISCO",97.4773
"TR",2007,"VGN038",2.0000,"CISCO",137.5769
"TR",2007,"VGN051",2.0000,"CISCO",12.1405
"TR",2007,"BSEINE",12.0000,"COMMONSHINER",4.0000
"TR",2007,"ELFISH",3.0000,"COMMONSHINER",8.0000
"TR",2007,"FYKNET",6.0000,"COMMONSHINER",4.0000
"TR",2007,"FYKNET",6.0000,"FANTAILDARTER",1.0000
"TR",2007,"BSEINE",12.0000,"FATHEAD",13.0000
"TR",2007,"BSEINE",12.0000,"JOHNNYDARTER",1.0000
"TR",2007,"ELFISH",3.0000,"JOHNNYDARTER",1.0000
"TR",2007,"FYKNET",6.0000,"JOHNNYDARTER",5.0000
"TR",2007,"VGN019",2.0000,"LAKETROUT",1.4052
"TR",2007,"VGN025",2.0000,"LAKETROUT",2.7554
"TR",2007,"VGN032",2.0000,"LAKETROUT",5.1486
"TR",2007,"VGN038",2.0000,"LAKETROUT",3.5780
"TR",2007,"VGN051",2.0000,"LAKETROUT",3.0901
"TR",2007,"VGN089",2.0000,"LAKETROUT",2.9636
"TR",2007,"VGN051",2.0000,"LAKEWHITEFISH",2.1024
"TR",2007,"VGN064",2.0000,"LAKEWHITEFISH",4.0117
"TR",2007,"VGN089",2.0000,"LAKEWHITEFISH",7.8681
"TR",2007,"FYKNET",6.0000,"LARGEMOUTHBASS",1.0000
"TR",2007,"ELFISH",3.0000,"LOGPERCH",2.0000
"TR",2007,"FYKNET",6.0000,"LOGPERCH",1.0000
"TR",2007,"BSEINE",12.0000,"MIMICSHINER",31.0000
"TR",2007,"ELFISH",3.0000,"MIMICSHINER",282.0000
"TR",2007,"FYKNET",6.0000,"MIMICSHINER",2930.0000
"TR",2007,"BSEINE",12.0000,"MOTTLEDSCULPIN",4.0000
"TR",2007,"FYKNET",6.0000,"MOTTLEDSCULPIN",2.0000
"TR",2007,"BSEINE",12.0000,"ROCKBASS",5.0000
"TR",2007,"ELFISH",3.0000,"ROCKBASS",5.0000
"TR",2007,"FYKNET",6.0000,"ROCKBASS",19.0000
"TR",2007,"TRAMML",2.0000,"ROCKBASS",7.0000
"TR",2007,"BSEINE",12.0000,"ROSYFACESHINER",42.0000
"TR",2007,"BSEINE",12.0000,"SMALLMOUTHBASS",8.0000
"TR",2007,"ELFISH",3.0000,"SMALLMOUTHBASS",4.0000
"TR",2007,"FYKNET",6.0000,"SMALLMOUTHBASS",32.0000
"TR",2007,"TRAMML",2.0000,"SMALLMOUTHBASS",3.0000
"TR",2007,"BSEINE",12.0000,"TROUTPERCH",5.0000
"TR",2007,"BSEINE",12.0000,"UNIDENTIFIED",1.0000
"TR",2007,"BSEINE",12.0000,"WALLEYE",2.0000
"TR",2007,"ELFISH",3.0000,"WALLEYE",13.0000
"TR",2007,"TRAMML",2.0000,"WALLEYE",4.0000
"TR",2007,"VGN051",2.0000,"WALLEYE",5.3620
"TR",2007,"VGN064",2.0000,"WALLEYE",13.3696
"TR",2007,"VGN089",2.0000,"WALLEYE",3.9862
"TR",2007,"BSEINE",12.0000,"WHITESUCKER",27.0000
"TR",2007,"ELFISH",3.0000,"WHITESUCKER",1.0000
